time,chain,symbol,address,pair,verdict,reasons,price,liq_usd,vol24_usd,age_h,fdv,buys_h1,sells_h1,h1,h6,h24,sources
2026-09-26 11:06,base,AAPLC,0xb200000000000000000000C2e324d24d7eEcd1fb,0xA3b1E3f9747065e2073722Ff4c9027d3eA4994F0,UNREACHABLE,goplus unreachable,340.3,1708758,5182277,,2370441.0,49,73,-0.0004,-0.0017000000000000001,0.0121,ds+goplus
2026-09-26 11:15,solana,TEXTIT,udPEzBjbGMzYZbuLtByqLYhc4TEs6EebG8R7fwdpump,8v6b3CtoP5BVQWXeRSRUEUjDcFeMDYqJKJ7tUtsxQ1CM,PASS,,0.01205,393225,601780,884.1,11937509.0,1610,1467,0.1955,0.1881,0.4548,ds+goplus+rugcheck
2026-09-26 11:25,ethereum,FOLD,0xE172e9B6cfBeeB5593bDcE3f077356FDb33af904,0x909e4a022a7505d44b19b36fe76ee18567379ee4c9697438acde2e159c006c32,REJECT,is_mintable; honeypot_with_same_creator; buy tax unknown; sell tax unknown; owner_percent 39%; top-10 holders 75%,0.06306,1515493,430133,1869.0,75683635.0,17,13,0.0339,0.0062,0.0717,ds+goplus
2026-09-26 11:35,ethereum,SPELL,0x090185f2135308BaD17527004364eBcC2D37e5F6,0xb5De0C3753b6E1B4dBA616Db82767F17513E6d4E,REJECT,is_mintable; top-10 holders 84%; lp locked 0% < 95%,0.0001183,208038,122537,46740.7,49712333.0,52,39,0.09380000000000001,0.2218,0.1979,ds+goplus
2026-09-26 11:46,solana,YAP,YKZsgwVKsggBPms4foygjJPazzKZtTNrXZW2XRVpump,G8aLcXmjFrQZqeZSwLyZULdnM142g5KKPF5uNc7pa3Nz,REJECT,holders unknown; lp holders unknown; rugcheck lp locked 0% < 95%,0.02549,464568,301530,9.4,25496528.0,170,116,0.0073,0.0276,501.08,goplus+rugcheck
2026-09-26 11:50,ethereum,ASTEROID,0xf280B16EF293D8e534e370794ef26bF312694126,0x76A411f14A704099Ba476CE8dFFC288a53295218,PASS,,1.313e-05,1089901,165297,17905.5,5527032.0,16,17,0.0579,0.049,0.033,ds+goplus+honeypot
2026-09-26 11:55,ethereum,WTAO,0x77E06c9eCCf2E797fd462A92B6D7642EF85b0A44,0x2982d3295A0E1a99e6E88Ece0E93FfDfc5c761ae,REJECT,is_mintable; lp locked 0% < 95%,330.28,416747,351950,31805.5,36754344.0,29,16,0.0358,0.0613,0.0739,ds+goplus
2026-09-26 11:55,ethereum,OCT,0x4647e1fE715c9e23959022C2416C71867F5a6E80,0x5eb459d3fc44f3f412ef43f93fa1e44ecb4ca9cb62a16bcbd94b5d0b834ff854,REJECT,is_mintable; owner_change_balance; top-10 holders 45%; lp locked 0% < 95%,0.02676,747043,153320,3814.6,5360243.0,20,7,-0.071,-0.0768,-0.16820000000000002,ds+goplus
2026-09-26 12:00,ethereum,AURORA,0xAaAAAA20D9E0e2461697782ef11675f668207961,0x629D22E6eEaC46A11dBC96be93b90aee9309Be4c,REJECT,top-10 holders 92%; lp locked 0% < 95%,0.07186,494001,430777,40558.2,71850760.0,37,38,0.055099999999999996,-0.0269,-0.221,ds+goplus
2026-09-26 12:06,solana,ZEC,A7bdiYdS5GjqGFtxf17ppRHtDKPkkRqbKtR27dxvQXaS,GTHKH8s82ZR8GTSFZ1dUu6wfdxhy59wpMShxzG5zjiPm,REJECT,mint authority,1538.064,2956801,9708514,8099.3,37985.0,576,357,0.005,0.0043,-0.0365,ds+goplus
2026-09-26 12:22,ethereum,RAD,0x31c8EAcBFFdD875c74b94b077895Bd78CF1E64A3,0x8C1c499b1796D7F3C2521AC37186B52De024e58c,REJECT,top-10 holders 73%,0.2656,2067745,106037,48434.6,26562071.0,36,26,0.045899999999999996,0.0579,0.0753,ds+goplus
2026-09-26 12:47,base,BOAR,0x0cbf291Ba052174879d90bf781dF1A5F2BC5Bb07,0xef256e214c45aab706ca54d6e2c5d0ca42b87895a43e97b382ea012d13e78e49,REJECT,buy tax unknown; top-10 holders 42%; lp locked 0% < 95%,5.305e-06,209506,1570876,9.8,530554.0,330,278,0.028900000000000002,18.98,18.98,goplus
