time,chain,addr,pair,sym,src,price,liq,vol1,vol6,vol24,fdv,age_h,b1,s1,b24,s24,h1,h6,h24,boosts
2026-09-26 14:56,solana,EGRv76STtVdNNwKdyMkQLQquYggcMuToXy92qS9pump,EcPhfKmJkQ7GTbtvcrnbuEwN331f9aAhoxyts6HhUCgt,GHOSTGUY,dexscreener,8.613e-06,6798.87,171.62,1227.5,695166.83,8267.0,18.144166666666667,23,3,20927,30357,0.0687,-0.1116,-0.8290000000000001,100.0
2026-09-26 14:56,solana,bGpXrniA1kzqubTCCexxR4Zh4Hrx8eoYY1Sqtt3pump,GVndqmxuj9MPE8pBCzZxkkogEgt5zPSsjEFiZ8A8pVzx,SJP,dexscreener,0.0004807,66746.94,111229.9,639097.6,1818204.66,473678.0,16.765,1612,786,31992,18593,-0.34509999999999996,0.2421,4.99,100.0
2026-09-26 14:56,solana,9EwEYhqzRHmE87ypWKUU1zZKP8uMeGdunmJ4etTmpump,6BP57xemygynet3rh9zJLQ6Fig7hRMtNBGkUJDdPsCKx,JEANWORK,dexscreener,2.762e-06,3281.69,0.05,0.38,2687245.36,2727.0,22.3125,0,1,31925,17937,-0.0113,0.0014000000000000002,-0.9725,100.0
2026-09-26 14:56,solana,4G5YDqDvwgwSS3nLPDGDpGuetbG7rZYzNSBb1U4Tqbzi,RbHYPnS9j1WYBsSsvorm9NXt8hLvsDV3YECZwGMV68T,ARENA,dexscreener,0.0006542,76355.83,57601.32,82751.02,772534.91,648888.0,40.19166666666667,615,407,18045,6605,0.1379,0.0596,0.5303,
2026-09-26 14:56,solana,8Vte25yt28L8BfLXm8DrzjSYEyaKX8yry6hRKRmX7FGd,HJHA6AFiUQVR4nUScs7ZAR775427PJtVFqj3kmLgP9WL,UPTOBER,dexscreener,0.0001905,42670.18,31369.9,139450.62,567373.12,185319.0,95.25305555555556,329,214,11997,6666,-0.16879999999999998,-0.051399999999999994,-0.381,100.0
2026-09-26 14:56,solana,EFv1JzU84iHk8j6EkdBmd9ACgoV77GUhh2xJqNdFpump,3kSeomZ3FTSnqNEgWyMpzFHWcVMR4Y6n8nSh5vKc6cV1,MEMECARDS,dexscreener,5.019e-06,4754.18,148.67,367480.87,509796.68,4840.0,8.32,3,18,3894,12053,-0.0345,-0.98,-0.9146,100.0
2026-09-26 14:56,solana,4z74i8Jo5zTWkFyyrx5zuusLasgKu6JtREVKgKVSpump,44obhZbyu91musQgph9NkxrugqBcULP3rWK2SD4uXgGz,JEANTRUMP,dexscreener,2.727e-06,2823.36,0.0,6.3,470777.43,2643.0,17.34777777777778,0,0,7796,4972,,0.0070999999999999995,-0.9451999999999999,100.0
2026-09-26 14:56,solana,9A3JE3hGaKT2V6NpktZXXu2ecxTzzWWrxjPnuhY4pump,FYczpJ4BYDoQiK2AQ6r8ZffXa1ksQQ2ZoVsyLtsNASxr,BINK,dexscreener,2.505e-06,2576.63,0.0,0.48,275108.24,2436.0,9.530555555555555,0,0,6572,4557,,0.0016,-0.9601000000000001,100.0
2026-09-26 14:56,solana,Erw6ZdK8pRpUWrvTo8maRLuDesHiqJgxnHxHLKjupump,ARf2wkJ2c3s7R4HVxHrVEMGWDuBuTFGETV8pXR9eN1yH,STAN,dexscreener,3.737e-06,3847.76,135.79,170.82,944526.38,3593.0,16.362222222222222,1,3,3970,4338,0.0229,-0.0033,-0.9593,100.0
2026-09-26 14:56,solana,FdqkwEGXhyvZ8huTDDHLQE2ZnTEfTQQ964vEqQhDrWAQ,3gcFdPjJF2ZS6udTywbVhaSx2yaH1HpWqU7LzgKKVAUx,D/ACC,dexscreener,2.876e-05,13886.86,5865.83,42369.49,403848.92,27674.0,12.885833333333334,44,69,3246,2650,0.141,-0.12689999999999999,-0.42619999999999997,100.0
2026-09-26 14:56,solana,CyKDftwgNsifHhno7o2Ypz35238LYK4wrJruWq3Npump,6EL3NruPyUSMqFBSFdqLQ1rDTHok4FKaSt1PX39Vuyef,DOGRILLA,dexscreener,1.042e-05,7408.89,2858.03,20577.02,211840.17,10135.0,22.1575,21,20,2754,1750,-0.5168,-0.8887,-0.7935,100.0
2026-09-26 14:56,solana,FmXj6NU98jz4pVmfGZyN9DaXWCvM7DqPoQpXbn8LxCs1,5M8utPMuvTiCAiCbD88zfPa23rJBW82vvYRr7NhtoN22,MAXWELL,dexscreener,3.289e-05,0.0,5770.84,28002.23,141592.48,32891.89,20.065555555555555,83,69,1887,1201,-0.0087,0.0437,8.09,100.0
2026-09-26 14:56,solana,gUrqGnMixkzTkZwqomhiRW9a2UBs3nCt4KK6Wjypump,Jk3vxXW6XFvZLRUU411Fr25MHJRwmmVeojEHPWQa7Z2,MURAD,dexscreener,,0.0,0.0,0.0,0.0,,3.5991666666666666,28,25,1292,1108,0.1041,-0.9323999999999999,-0.9323999999999999,100.0
2026-09-26 14:56,solana,GZHVA9LL2WUbWnnT88KGCqtEpYeTTLzX59WvLtGpump,6FBLNQTYv3eEXB2BQrqJcAR3wQi2p3RsRCCHBxTnY39E,GGS,dexscreener,2.817e-06,2847.09,0.0,1.44,56790.77,2732.0,20.15888888888889,0,0,287,399,,-0.0016,-0.9525,100.0
2026-09-26 14:56,ethereum,0x041ff0e49f6f774e7dc7bd10ee4a14c00b1d80b2,0xcf14dfcf39de6849af062d611c2f4395a5558b63,ASE,geckoterminal,0.00205438241164497,200300.5317,,,16489.4231898643,2054382.412,3330.8087102777777,4,0,62,22,0.0022500000000000003,-0.0015,0.06280999999999999,
2026-09-26 14:56,ethereum,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,AAVE,geckoterminal,154.387840163569,11786659.5896,,,12347153.6761753,2470205394.40369,41569.89259916667,64,20,412,359,-0.0039900000000000005,-0.00028000000000000003,0.04532,
2026-09-26 14:56,ethereum,0x126f5ece91d971f8ad62fa4fc1054456b8bd1111,0x90a64ed1c47392829a39df15ff25401c21818ea2db9e2538c9c25182f76b7c1e,FUSE,geckoterminal,0.00244133992864162,196383.5977,,,218245.487959699,2336835.97736832,375.9320436111111,57,31,364,248,0.06804,0.34037999999999996,0.18823,
2026-09-26 14:56,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,0xa43fe16908251ee70ef74718545e4fe6c5ccec9f,PEPE,geckoterminal,4.42757705537785e-06,31961906.6116,,,1456646.74934712,1832008985.46924,30261.592043611112,40,3,461,473,0.00961,-0.0010199999999999999,-0.01602,
2026-09-26 14:56,ethereum,0x4a220e6096b25eadb88358cb44068a3248254675,0x24ee2c6b9597f035088cda8575e9d5e15a84b9df,QNT,geckoterminal,111.240327498468,606007.6702,,,954895.62391461,5057763957.35847,41568.521765833335,57,73,804,877,0.050140000000000004,0.08184,0.16724,
2026-09-26 14:56,ethereum,0x7def4573628021500c3207994935a51801fb56be,0x9845376f915509168cbfa8d9481f707bd5a7cc760f349a5e7fb7a0dfad465b2b,AKITA,geckoterminal,0.0135291321975586,123424.3859,,,85883.3418635012,1344793.444,4584.762043611111,69,55,118,79,-0.23764,0.24172999999999997,0.26504,
2026-09-26 14:56,ethereum,0x6c5ba91642f10282b576d91922ae6448c9d52f4e,0x8867f20c1c63baccec7617626254a060eeb0e61e,PHA,geckoterminal,0.0823499684010712,324427.1972,,,1463777.39076967,82857615.1665698,43477.2384325,33,23,1633,1454,-0.02947,0.07490000000000001,0.06953999999999999,
2026-09-26 14:56,ethereum,0xe0f63a424a4439cbe457d80e4f4b51ad25b2c56c,0x52c77b0cb827afbad022e6d6caf2c44452edbc39,SPX,geckoterminal,0.464203491713819,12942373.6849,,,1002676.24181527,432167503.433509,27300.075376944445,23,11,360,375,0.01047,0.013009999999999999,0.03603,
2026-09-26 14:56,ethereum,0x72dfb2e44f59c5ad2bafe84314e5b99a7cd5075e,0xcceef8a17d01e0097bd1ab51687754c86456363b,CIRBTC,geckoterminal,83129.9351354834,25200508.4011,,,5240724.60730964,51008772.1209969,253.44871027777776,6,266,146,348,-0.01207,-0.01252,-0.01191,
2026-09-26 14:56,ethereum,0x85f17cf997934a597031b2e18a9ab6ebd4b9f6a4,0xee8aaa362a75fbf8e0a38a50ddc27f38551e16ea,NEAR,geckoterminal,4.86675282306564,725959.7575,,,886800.279969137,19093426.4564108,21822.23871027778,25,13,568,558,0.00182,0.0013,-0.03893,
2026-09-26 14:56,ethereum,0xc8fb80fcc03f699c70ff0cc08c09106288888888,0xdb4c4d91f12ce76f5c9ac0eae193cf3b4d6684cd5f09bf35d03dd9ae6d8a43b1,CTM,geckoterminal,0.237857548936421,2715182.356,,,2021433.29183252,70476310.7147089,4298.215376944445,73,72,2194,2192,0.00126,-0.00092,4e-05,
2026-09-26 14:56,ethereum,0xa0df17b5ac76ababa36e1450e2cbcd18a620c845,0x230ecd3c25b44af30db59c15f70df7794eb13f67a200f230b7400daa96fe804d,FWA,geckoterminal,0.0173006736322826,1054352.3645,,,570886.446702286,16784956.8611581,1725.2187102777777,85,84,2346,2585,0.02242,-0.03028,0.13684,
2026-09-26 14:56,ethereum,0x57e114b691db790c35207b2e685d4a43181e6061,0xc3db44adc1fcdfd5671f555236eae49f4a8eea18,ENA,geckoterminal,0.278325278581091,1518658.9338,,,1848636.14123017,4176927383.26734,21773.48204361111,26,25,684,774,-0.00473,0.00048,0.11079,
2026-09-26 14:56,ethereum,0x8ed97a637a790be1feff5e888d43629dc05408f6,0x69c7bd26512f52bf6f76fab834140d13dda673ca,NPC,geckoterminal,0.0233871858338944,5411380.931,,,432462.028921553,188259960.906246,27718.465376944445,4,10,359,203,1e-05,-0.0002,0.039599999999999996,
2026-09-26 14:56,ethereum,0x14fee680690900ba0cccfc76ad70fd1b95d10e16,0x2a6c340bcbb0a79d3deecd3bc5cbc2605ea9259f,$PAAL,geckoterminal,0.0107317612809812,1261959.26,,,176411.834770885,10675417.323233,27980.592043611112,19,11,362,145,0.00931,0.11419,0.28013,
2026-09-26 14:56,ethereum,0x8b1484d57abbe239bb280661377363b03c89caea,0x41a561b972039a9ccb975a4c17b84c9f95099e15,ADI,geckoterminal,8.22724392878355,3002386.5524,,,480838.834513586,8227243920.57276,6742.6987102777775,38,27,781,649,0.0023899999999999998,0.00209,0.00062,
2026-09-26 14:56,ethereum,0x57b946008913b82e4df85f501cbaed910e58d26c,0xd18748b9839b0081a867a1a871d5b562b2ec9884,POND,geckoterminal,0.00208405745241945,194940.1206,,,532126.035577722,21002063.4393092,43477.285099166664,47,42,1105,807,-0.12709,0.06262,1.1641599999999999,
2026-09-26 14:56,ethereum,0xff20817765cb7f73d4bde2e66e067e58d11095c2,0x15e86e6f65ef7ea1dbb72a5e51a07926fb1c82e3,AMP,geckoterminal,0.000666936933212542,87558.2919,,,93215.9168899073,66901392.7740887,43477.562876944445,60,43,388,352,0.04886,0.29506,0.36315,
2026-09-26 14:56,ethereum,0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,0x25647e01bd0967c1b9599fa3521939871d1d0888,SUPER,geckoterminal,0.191344574174089,3618808.4468,,,313447.480875692,191344206.132814,43477.3384325,15,17,223,216,0.01138,0.021070000000000002,0.08645,
2026-09-26 14:56,ethereum,0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3,0x7b1e5d984a43ee732de195628d20d05cfabc3cc7,ONDO,geckoterminal,0.550234368483368,1162546.4209,,,1355788.1080318,5502343680.82416,23570.425376944444,16,16,1234,1138,0.00746,0.0074399999999999996,0.022160000000000003,
2026-09-26 15:07,solana,FgLKMt1ME9TWtMj7MBeug6vm7TmmiCtZGDGUfsFCzRFd,EhjcZy4xUW5TaCkfQCPEQ9dKYXwSNPR8PczADN4vZVre,TECH,geckoterminal,2.2605141463684772e-05,12288.1308,,,338207.091293186,22636.1826699304,0.7023652777777778,3659,2962,3659,2962,-0.5443399999999999,-0.5443399999999999,-0.5443399999999999,
2026-09-26 15:07,solana,231eFPGosPmSiEMsYxQNVhAAWj3B1DvGtfwaj9ztidea,5KD6fvmig4bfbeL6soS35eAZN9tqXjXZ6Y46zAAfpy7Y,STARTUP,geckoterminal,7.134382081558642e-05,23154.4759,,,714725.992191336,68832.23634,0.7776430555555556,6901,5641,6901,5641,0.39484,0.39484,0.39484,
2026-09-26 15:07,solana,5dvXTZ5qwgafnHtwu3Ls3QrWx1U4LQsFeCuJgkk4QEC6,5tb9fNLKr2wdJRSTNYRu39kGTjnYVseWo2bGyNgxnLHS,EMBER,geckoterminal,0.015530895904789566,294106.7655,,,947850.682689634,15370150.007045,350.1770875,116,268,1812,2112,0.13314,0.16733,0.15918,
2026-09-26 15:07,solana,FYM6PhwAS3QwTBwvgLj8JYeMgpNfKsWtW3hGxPM9eFkt,EP88Ktqm6491WEm1ZJsEryXYYjuoLh5cEyz5exyxr1Cb,DEBT,geckoterminal,0.00043192725746416183,73106.2129,,,6779074.98190955,450619.151486591,3.0768097222222224,6311,4885,45892,37791,-0.38508000000000003,8.44829,8.44829,
2026-09-26 15:07,solana,DJTu7vi8norVzdVAffgvb39VP7wjKeTsgaMBJrzfxvoF,7gkB2D1SqhUYgKrSpDU5cma4tK9efijHouYituABdJcG,DJT,geckoterminal,9.04695505592988,390123.8699,,,3664729.64102768,631261.472974649,405.1473652777778,115,155,34127,24126,-0.01084,-0.00418,-0.01422,
2026-09-26 15:07,solana,BiGStZtwjJEh3tFCLh8gTcSAVr7uSKBHKAEYHufqs3jP,CWFRNE3GcoqgyWhdYiLTW2QA34vbg4KrDYoXhDzE8gPQ,STAN,geckoterminal,3.593573874182981e-05,15627.0022,,,624952.110182236,35472.8602093429,2.0040319444444443,220,250,5973,6141,0.2224,-0.26523,-0.26523,
2026-09-26 15:07,solana,SiLVFMgD3eD2rgK628NbTBq9MnuJF5FW2CRaVyTB35L,WVQ6uNtARvaSA4qzsVUrdccastXBj3rdLWVsNMxo46M,SILV,geckoterminal,25.075382436121686,174197.8404,,,346497.296711029,2356569.69196504,290.05514305555556,141,25,895,673,0.0032500000000000003,0.02566,-0.018269999999999998,
2026-09-26 15:07,solana,CSrwNk6B1DwWCHRMsaoDVUfD5bBMQCJPY72ZG3Nnpump,8wXzwpLjk6QJMYYC1VHueNnxRVW2nFGvQjgEnV4Mv8sY,FRANKLIN,geckoterminal,6.184296407110749e-05,50604.6204,,,4645.089605466,61842.96407,7179.550420833333,49,16,67,29,0.17222,0.27302,0.26685,
2026-09-26 15:07,solana,CbcyNo7m1amFWqEQm2m4PLv1UNvpcL3C1Ujm6AkzpKoU,4JAnKFddd5fFTk5PxDj3PpTWJuTEfSWQEjZJcgKQ9KwW,E,geckoterminal,0.018446748203705617,578222.9286,,,51098494.476191,18120037.7873886,17.86597638888889,12308,12047,151487,128156,0.11654999999999999,0.07007,377.6326,
2026-09-26 15:07,solana,qntmuw54sn81ZawbbA7FwHZZQygBnfXUyHJeCCix5ag,39YeFEZ5n3TueXLj8KzQghUqKGvrxCCgttELsmkWx8bq,QNTM,geckoterminal,0.00018916609894668927,58399.9288,,,12877.2084629615,189163.635541089,13367.2045875,13,11,312,358,0.00699,0.00805,0.00207,
2026-09-26 15:07,solana,PreweJYECqtQwBtpxHL171nL2K6umo692gTm7Q3rpgF,4HTy7aTjPm5PTSEws2yWRDPX6gjWM6sC2dV5mv9u8JsH,OPENAI,geckoterminal,1986.3474634376903,172453.4297,,,936708.907312133,3777594.20718138,8948.344865277777,93,69,5128,5783,-0.04221,0.024860000000000004,0.01686,
2026-09-26 15:07,solana,8k4sBtEeK4pf26noKqApv8NBTnuSJcbdwpKYknk5PbAA,2i2iULr7UwK1SDRB17T5FUtiMnFQL7fyy7rh69brZihc,CALI,geckoterminal,0.008037992582501437,323530.2164,,,2662813.79358378,7996466.53238799,218.90375416666666,1193,1372,8099,7565,0.4133,1.17231,2.11189,
2026-09-26 15:07,solana,98kfF7rmsg1QDUEoCqNE7g7M1FdrTt92TEp2CLzypump,6e3jZLtf4tQbWZm3f7A66jF8tfZn6MRQVrbDFgcNWarA,PAID,geckoterminal,0.04209103364772031,1307987.3303,,,39735279.2145865,41927333.1518894,259.7468097222222,923,804,70609,67838,-0.05441,-0.11932000000000001,3.33848,
2026-09-26 15:07,solana,KMNo3nJsBXfcpJTVhZcXLW7RmTwTt4GVFE7suUBo9sS,3ndjN1nJVUKGrJBc1hhVpER6kWTZKHdyDrPyCJyX3CXK,KMNO,geckoterminal,0.05027885233753402,2209768.7952,,,10528786.837989,500072988.495353,17189.786809722224,5993,5784,42564,41542,0.035390000000000005,0.12493,0.15592,
2026-09-26 15:07,solana,HSnCtWsw5YmfAkJo9S3eetWtGHPMrc2pAxvCu24AnQEa,FEGPrAa4aFNeYaXycKh45GBKVYAJMFuDEyronAceRLgV,DDOS,geckoterminal,0.0004195477459995351,66418.8622,,,6488505.89780443,404889.03206435,10.52347638888889,668,694,34006,32584,-0.0044800000000000005,-0.45965000000000006,7.61447,
2026-09-26 15:07,solana,Ai66LHZG9MCzg1WKdawwqduVAXpNDUuV8M3uyq5ppump,HMzvsEEmtzHhvZNw9uwbaG85HCTmFnkbhzUx16cy7ca3,CATE,geckoterminal,0.0969948621518316,3693834.6883,,,4205370.48495985,93517835.0038857,1486.5748652777777,179,259,7868,6580,0.0064600000000000005,-0.047779999999999996,-0.09083000000000001,
2026-09-26 15:07,solana,Hh3oTaqDCKKfdBgsQEvxp9sUwyNf8x9qmKqEMLBWpump,DTdtHUx79bmNMnesv3au7pzBKAkB3mUUi8GwUdZ6Suw,HODL,geckoterminal,0.002639769834015297,296817.167,,,666273.593640919,2611460.05362197,5419.310976388889,2339,2329,2502,2534,0.15449,0.32503,0.50746,
2026-09-26 15:07,solana,jLz71QZfjnZZMLjUaCBw7KmUyftkkNq8NkWi2u9dyap,Ax9GpoBxTKb19NMj4eJhNsy163xuUGmFKrLpELeQK7LX,YAP,geckoterminal,0.004660041896524099,237132.3416,,,9564219.2165232,4660022.59714948,24.933198611111113,666,831,40052,36169,0.13330999999999998,1.5762,30.34183,
2026-09-26 15:07,solana,5wW9mhbwq1HTFh341iimpmrqBB4mfxdXiYhdYBL7hUnp,3QaH1ifhQgUXHQdX3DHi9oMrWzTQfKLcomoCyeRRLMh6,KARDASHEV,geckoterminal,0.0009347653171299686,102156.8626,,,7961649.55374389,934765.3171,7.685420833333334,1063,913,42219,35417,-0.30394,-0.7631699999999999,17.97347,
2026-09-26 15:07,solana,GY9mZfyPpxXxBXBxS2hB2XjhP3kfUsywTvgveozxpump,6tuhHpYSinf41V39KW3JmpVUaxehcabCbHZqqFnwR6xf,ELON,geckoterminal,0.004033220450252627,296827.5852,,,7158163.74810681,3706599.45297796,259.68542083333335,506,441,21379,18820,-0.06085,-0.12942,4.64799,
2026-09-26 15:07,base,0x9a26f5433671751c3276a065f57e5a02d2817973,0x377feeed4820b3b28d1ab429509e7a0789824fca,KEYCAT,geckoterminal,0.00069998875920823,936654.3179,,,27917.0275311537,6999766.9354749,21948.453741666668,12,5,132,124,-0.0070999999999999995,-0.01209,-0.028929999999999997,
2026-09-26 15:07,base,0x58ecef26335af7b04a998105a6603b0dc475af33,0x0200c2ab3d0976c363d116c0cf3af6ad77069d34c11c88cfb99de0234ad7f32d,BABYDOGE,geckoterminal,4.07796887259338e-10,123.4109,,,32.1045180204,171274692.502848,10.275408333333333,1,1,6,1,-0.07576,-0.012929999999999999,0.00994,
2026-09-26 15:07,base,0x3ec2156d4c0a9cbdab4a016633b7bcf6a8d68ea2,0x5116773e18a9c7bb03ebb961b38678e45e238923,DRB,geckoterminal,0.000223570911619833,1695927.1131,,,626002.618828046,22063030.2136645,13637.138741666668,50,13,1766,636,0.02965,0.06129,0.19198,
2026-09-26 15:07,base,0xf43eb8de897fbc7f2502483b2bef7bb9ea179229,0x0392b12a1ceb0cd13af5ea448cf5586ea609852d,ZEN,geckoterminal,7.92987991553014,2627214.0202,,,3412839.62440148,166527432.489585,10321.524852777779,285,311,4368,4649,-0.00481,0.05076,0.05279,
2026-09-26 15:07,base,0x940181a94a35a4569e4529a3cdfb74e38fd98631,0xa4fdd479eda160671636e2ecf8f993cbf86258a8,AERO,geckoterminal,0.910463775928491,844149.9781,,,3760160.23755961,1810031930.95555,9831.203186111112,261,274,10531,13160,0.01652,0.01572,0.13409000000000001,
2026-09-26 15:07,base,0xacfe6019ed1a7dc6f7b508c02d1b04ec88cc21bf,0x7ec6c9d993d9832aa654593f2dbc21303650bc6c,VVV,geckoterminal,30.1308156048391,3113073.8968,,,1148648.42469206,2442359990.25631,14511.565686111111,59,48,643,1098,0.0125,0.015780000000000002,-0.01253,
2026-09-26 15:07,base,0xadfd411f7e80e3a6a3fc7fb6274f1dc5b377db18,0xcbfd41d479d25264d476e9dd381cf6e9c5d87728,PROBE-RS,geckoterminal,2.74757342173736e-06,2760.478,,,348.6675257101,2747.573422,7319.152630555555,1,0,3,4,0.0,0.0,-0.06674000000000001,
2026-09-26 15:07,base,0xed6e000def95780fb89734c07ee2ce9f6dcaf110,0x594b83709464a83f37ac77e69ddd447a8a33c0ee,EDGE,geckoterminal,0.131648145460581,762057.119,,,1339122.62342822,131648139.309667,13010.105130555556,158,214,961,1411,-0.06518,0.17809,0.33311999999999997,
2026-09-26 15:07,base,0xfb31f85a8367210b2e4ed2360d2da9dc2d2ccc95,0x566bee7ef7b39f29d150ab3be6b6242c17cc5a31,EDEL,geckoterminal,0.030798087047787,1190397.5104,,,354784.330999959,30364893.9472122,7630.105408333333,172,112,2145,1408,-0.01432,0.02717,0.00963,
2026-09-26 15:07,base,0x853a7c99227499dba9db8c3a02aa691afdebf841,0xf1cacd7e005b9337c58aae77bc88d93c635cdf4d,PLAY,geckoterminal,0.0324128124417132,429846.0169,,,936409.512030135,129488910.741954,3485.2015194444443,349,382,8676,8026,0.01579,0.025230000000000002,-0.01111,
2026-09-26 15:07,base,0x6985884c4392d348587b19cb9eaaf157f13271cd,0x717e174d5dae280802d1a2c15c1c0976561a3f61,ZRO,geckoterminal,1.67107588040961,160149.4411,,,1158452.33558589,10165827.0517242,3922.3665194444443,277,137,3110,3838,0.05416000000000001,0.06516,0.07780999999999999,
2026-09-26 15:07,solana,BdzaE3T7uU59pBVDBHZVZh3yWrrpo4oPrXdv4nPDpump,DGvB8KyD79wFBJ7Kr7mW54qSfi7Yk3UrhJkcnTSd6frb,JIANCO,dexscreener,0.0001011,48641.95,5116.06,41900.19,108013.35,94948.0,15.006944444444445,204,96,3943,1043,0.18760000000000002,1.05,0.7469,500.0
2026-09-26 15:07,solana,FPVy8zJvHsf3ZdLoNokQVzYLrkcoQ6LMTZ7riJNWpump,FfjGMDK2X5mzcCVGh8bizkPfxbeJx26p5StCz1T6DNV6,S/ACC,dexscreener,3.545e-05,15250.68,22366.29,22366.29,22366.29,34876.0,0.0763888888888889,316,261,316,261,-0.2718,-0.2718,-0.2718,500.0
2026-09-26 15:07,solana,EGRv76STtVdNNwKdyMkQLQquYggcMuToXy92qS9pump,EcPhfKmJkQ7GTbtvcrnbuEwN331f9aAhoxyts6HhUCgt,GHOSTGUY,dexscreener,8.489e-06,6733.42,129.79,1234.07,695173.4,8148.0,18.32138888888889,20,3,20927,30358,0.0438,-0.1244,-0.8315,100.0
2026-09-26 15:07,solana,bGpXrniA1kzqubTCCexxR4Zh4Hrx8eoYY1Sqtt3pump,GVndqmxuj9MPE8pBCzZxkkogEgt5zPSsjEFiZ8A8pVzx,SJP,dexscreener,0.0003934,60184.84,111067.59,645734.57,1840676.91,387583.0,16.942222222222224,1386,738,32245,18737,-0.4251,0.0898,3.9,100.0
2026-09-26 15:07,solana,9EwEYhqzRHmE87ypWKUU1zZKP8uMeGdunmJ4etTmpump,6BP57xemygynet3rh9zJLQ6Fig7hRMtNBGkUJDdPsCKx,JEANWORK,dexscreener,2.806e-06,3325.2,1.37,1.76,2687246.73,2770.0,22.489722222222223,25,0,31950,17937,0.0158,0.0172,-0.972,100.0
2026-09-26 15:07,solana,4G5YDqDvwgwSS3nLPDGDpGuetbG7rZYzNSBb1U4Tqbzi,RbHYPnS9j1WYBsSsvorm9NXt8hLvsDV3YECZwGMV68T,ARENA,dexscreener,0.0006595,76645.33,74412.79,99859.96,780420.97,654141.0,40.36888888888889,738,511,18035,6677,0.14730000000000001,0.0707,0.4917,100.0
2026-09-26 15:07,solana,8Vte25yt28L8BfLXm8DrzjSYEyaKX8yry6hRKRmX7FGd,HJHA6AFiUQVR4nUScs7ZAR775427PJtVFqj3kmLgP9WL,UPTOBER,dexscreener,0.0001925,42891.29,31098.46,138892.32,565642.37,187290.0,95.43027777777777,343,217,12006,6656,-0.1744,-0.0781,-0.37439999999999996,100.0
2026-09-26 15:07,solana,EFv1JzU84iHk8j6EkdBmd9ACgoV77GUhh2xJqNdFpump,3kSeomZ3FTSnqNEgWyMpzFHWcVMR4Y6n8nSh5vKc6cV1,MEMECARDS,dexscreener,5.292e-06,4950.52,129.13,300404.78,509890.23,5103.0,8.497222222222222,9,15,3901,12055,0.0458,-0.9895,-0.91,100.0
2026-09-26 15:07,solana,4z74i8Jo5zTWkFyyrx5zuusLasgKu6JtREVKgKVSpump,44obhZbyu91musQgph9NkxrugqBcULP3rWK2SD4uXgGz,JEANTRUMP,dexscreener,2.727e-06,2823.36,0.0,6.26,470777.43,2643.0,17.525,0,0,7796,4972,,0.0070999999999999995,-0.9451999999999999,100.0
2026-09-26 15:07,solana,9A3JE3hGaKT2V6NpktZXXu2ecxTzzWWrxjPnuhY4pump,FYczpJ4BYDoQiK2AQ6r8ZffXa1ksQQ2ZoVsyLtsNASxr,BINK,dexscreener,2.505e-06,2576.63,0.0,0.48,275108.24,2436.0,9.707777777777778,0,0,6572,4557,,0.0016,-0.9601000000000001,100.0
2026-09-26 15:07,solana,Erw6ZdK8pRpUWrvTo8maRLuDesHiqJgxnHxHLKjupump,ARf2wkJ2c3s7R4HVxHrVEMGWDuBuTFGETV8pXR9eN1yH,STAN,dexscreener,3.737e-06,3847.76,135.79,170.82,944526.38,3593.0,16.539444444444445,1,3,3970,4338,0.0229,-0.0033,-0.9593,100.0
2026-09-26 15:07,solana,FdqkwEGXhyvZ8huTDDHLQE2ZnTEfTQQ964vEqQhDrWAQ,3gcFdPjJF2ZS6udTywbVhaSx2yaH1HpWqU7LzgKKVAUx,D/ACC,dexscreener,2.836e-05,13772.92,5452.13,40713.27,403925.11,27293.0,13.063055555555556,41,63,3248,2653,0.06509999999999999,-0.1549,-0.4341,100.0
2026-09-26 15:07,solana,CyKDftwgNsifHhno7o2Ypz35238LYK4wrJruWq3Npump,6EL3NruPyUSMqFBSFdqLQ1rDTHok4FKaSt1PX39Vuyef,DOGRILLA,dexscreener,9.116e-06,6786.18,3689.46,21218.83,212695.9,8859.0,22.334722222222222,32,33,2766,1764,-0.5792,-0.9044,-0.8195,100.0
2026-09-26 15:07,solana,FmXj6NU98jz4pVmfGZyN9DaXWCvM7DqPoQpXbn8LxCs1,5M8utPMuvTiCAiCbD88zfPa23rJBW82vvYRr7NhtoN22,MAXWELL,dexscreener,3.341e-05,0.0,6648.9,29520.45,143160.78,33418.75,20.24277777777778,88,72,1903,1213,-0.048600000000000004,0.058499999999999996,8.24,100.0
2026-09-26 15:07,solana,gUrqGnMixkzTkZwqomhiRW9a2UBs3nCt4KK6Wjypump,Jk3vxXW6XFvZLRUU411Fr25MHJRwmmVeojEHPWQa7Z2,MURAD,dexscreener,,0.0,0.0,0.0,0.0,,3.776388888888889,27,25,1292,1108,0.0993,-0.9323999999999999,-0.9323999999999999,100.0
